iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
DEU,Europe,Germany,2020-06-26,194036.0,665.0,533.857,8965.0,25.0,11.143,2315.909,7.937,6.372,107.001,0.298,0.133,1.03,359.0,4.285,,,,,,,,,,,63955.0,0.763,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-06-27,194458.0,422.0,541.143,8968.0,3.0,10.429,2320.946,5.037,6.459,107.037,0.036,0.124,1.01,343.0,4.094,,,,,,,,,,,65750.0,0.785,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-06-28,194693.0,235.0,488.714,8968.0,0.0,10.429,2323.751,2.805,5.833,107.037,0.0,0.124,0.99,335.0,3.998,,,,,223.648,2.669,,5826604.0,69.543,,67546.0,0.806,0.008,125.0,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,4.92
DEU,Europe,Germany,2020-06-29,195042.0,349.0,467.714,8976.0,8.0,11.0,2327.916,4.165,5.582,107.133,0.095,0.131,0.97,329.0,3.927,,,,,,,,,,,68365.0,0.816,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-06-30,195418.0,376.0,419.714,8990.0,14.0,10.857,2332.404,4.488,5.009,107.3,0.167,0.13,0.96,333.0,3.975,,,,,,,,,,,69185.0,0.826,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-01,195893.0,475.0,431.714,8995.0,5.0,9.571,2338.073,5.669,5.153,107.359,0.06,0.114,0.96,324.0,3.867,,,,,,,,,,,70004.0,0.836,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-02,196370.0,477.0,428.429,9006.0,11.0,9.429,2343.766,5.693,5.113,107.491,0.131,0.113,0.95,325.0,3.879,,,,,,,,,,,70823.0,0.845,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-03,196780.0,410.0,392.0,9010.0,4.0,6.429,2348.66,4.894,4.679,107.539,0.048,0.077,0.95,314.0,3.748,,,,,,,,,,,71643.0,0.855,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-04,197198.0,418.0,391.429,9020.0,10.0,7.429,2353.649,4.989,4.672,107.658,0.119,0.089,0.96,320.0,3.819,,,,,,,,,,,72462.0,0.865,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-05,197523.0,325.0,404.286,9023.0,3.0,7.857,2357.528,3.879,4.825,107.694,0.036,0.094,0.96,299.0,3.569,,,,,212.566,2.537,,6339573.0,75.666,,73281.0,0.875,0.006,166.7,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-3.28
DEU,Europe,Germany,2020-07-06,198064.0,541.0,431.714,9022.0,-1.0,6.571,2363.985,6.457,5.153,107.682,-0.012,0.078,0.95,305.0,3.64,,,,,,,,,,,73294.0,0.875,,,tests performed,,,,,,,,,,63.43,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-07,198343.0,279.0,417.857,9032.0,10.0,6.0,2367.315,3.33,4.987,107.801,0.119,0.072,0.94,292.0,3.485,,,,,,,,,,,73306.0,0.875,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-08,198699.0,356.0,400.857,9046.0,14.0,7.286,2371.564,4.249,4.784,107.968,0.167,0.087,0.93,287.0,3.425,,,,,,,,,,,73318.0,0.875,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-09,199001.0,302.0,375.857,9057.0,11.0,7.286,2375.169,3.605,4.486,108.099,0.131,0.087,0.93,272.0,3.246,,,,,,,,,,,73331.0,0.875,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-10,199332.0,331.0,364.571,9063.0,6.0,7.571,2379.119,3.951,4.351,108.171,0.072,0.09,0.94,276.0,3.294,,,,,,,,,,,73343.0,0.875,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-11,199709.0,377.0,358.714,9070.0,7.0,7.143,2383.619,4.5,4.281,108.255,0.084,0.085,0.97,253.0,3.02,,,,,,,,,,,73355.0,0.876,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-12,199919.0,210.0,342.286,9071.0,1.0,6.857,2386.125,2.506,4.085,108.267,0.012,0.082,0.99,254.0,3.032,,,,,223.648,2.669,,6853145.0,81.795,,73367.0,0.876,0.006,166.7,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-1.0
DEU,Europe,Germany,2020-07-13,200180.0,261.0,302.286,9074.0,3.0,7.429,2389.241,3.115,3.608,108.302,0.036,0.089,1.0,263.0,3.139,,,,,,,,,,,73993.0,0.883,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-14,200456.0,276.0,301.857,9078.0,4.0,6.571,2392.535,3.294,3.603,108.35,0.048,0.078,1.03,256.0,3.055,,,,,,,,,,,74618.0,0.891,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-15,200890.0,434.0,313.0,9080.0,2.0,4.857,2397.715,5.18,3.736,108.374,0.024,0.058,1.07,246.0,2.936,,,,,,,,,,,75244.0,0.898,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-16,201450.0,560.0,349.857,9087.0,7.0,4.286,2404.399,6.684,4.176,108.458,0.084,0.051,1.1,251.0,2.996,,,,,,,,,,,75869.0,0.906,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-17,202045.0,595.0,387.571,9088.0,1.0,3.571,2411.5,7.102,4.626,108.469,0.012,0.043,1.12,246.0,2.936,,,,,,,,,,,76495.0,0.913,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-18,202426.0,381.0,388.143,9091.0,3.0,3.0,2416.048,4.547,4.633,108.505,0.036,0.036,1.14,246.0,2.936,,,,,,,,,,,77120.0,0.92,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-19,202735.0,309.0,402.286,9092.0,1.0,3.0,2419.736,3.688,4.801,108.517,0.012,0.036,1.15,249.0,2.972,,,,,260.922,3.114,,7397364.0,88.291,,77746.0,0.928,0.007,142.9,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-1.07
DEU,Europe,Germany,2020-07-20,203325.0,590.0,449.286,9094.0,2.0,2.857,2426.778,7.042,5.362,108.541,0.024,0.034,1.17,245.0,2.924,,,,,,,,,,,77999.0,0.931,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-21,203717.0,392.0,465.857,9099.0,5.0,3.0,2431.456,4.679,5.56,108.601,0.06,0.036,1.17,251.0,2.996,,,,,,,,,,,78252.0,0.934,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-22,204276.0,559.0,483.714,9102.0,3.0,3.143,2438.128,6.672,5.773,108.637,0.036,0.038,1.18,248.0,2.96,,,,,,,,,,,78506.0,0.937,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-23,204881.0,605.0,490.143,9110.0,8.0,3.286,2445.349,7.221,5.85,108.732,0.095,0.039,1.2,234.0,2.793,,,,,,,,,,,78759.0,0.94,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-24,205623.0,742.0,511.143,9120.0,10.0,4.571,2454.205,8.856,6.101,108.851,0.119,0.055,1.21,235.0,2.805,,,,,,,,,,,79012.0,0.943,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-25,206278.0,655.0,550.286,9124.0,4.0,4.714,2462.023,7.818,6.568,108.899,0.048,0.056,1.22,247.0,2.948,,,,,,,,,,,79266.0,0.946,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-26,206667.0,389.0,561.714,9124.0,0.0,4.571,2466.666,4.643,6.704,108.899,0.0,0.055,1.22,265.0,3.163,,,,,302.226,3.607,,7953998.0,94.935,,79519.0,0.949,0.008,125.0,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-2.34
DEU,Europe,Germany,2020-07-27,207112.0,445.0,541.0,9125.0,1.0,4.429,2471.977,5.311,6.457,108.911,0.012,0.053,1.21,257.0,3.067,,,,,,,,,,,80184.0,0.957,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-28,207707.0,595.0,570.0,9131.0,6.0,4.571,2479.079,7.102,6.803,108.983,0.072,0.055,1.23,253.0,3.02,,,,,,,,,,,80848.0,0.965,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-29,208546.0,839.0,610.0,9135.0,4.0,4.714,2489.093,10.014,7.281,109.03,0.048,0.056,1.24,255.0,3.044,,,,,,,,,,,81513.0,0.973,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-30,209535.0,989.0,664.857,9144.0,9.0,4.857,2500.897,11.804,7.935,109.138,0.107,0.058,1.24,260.0,3.103,,,,,,,,,,,82178.0,0.981,,,tests performed,,,,,,,,,,55.09,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-07-31,210399.0,864.0,682.286,9147.0,3.0,3.857,2511.209,10.312,8.143,109.174,0.036,0.046,1.23,259.0,3.091,,,,,,,,,,,82842.0,0.989,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-01,211005.0,606.0,675.286,9154.0,7.0,4.286,2518.442,7.233,8.06,109.257,0.084,0.051,1.23,255.0,3.044,,,,,,,,,,,83507.0,0.997,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-02,211220.0,215.0,650.429,9154.0,0.0,4.286,2521.008,2.566,7.763,109.257,0.0,0.051,1.23,267.0,3.187,,,,,342.523,4.088,,8543199.0,101.967,,84172.0,1.005,0.01,100.0,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,2.83
DEU,Europe,Germany,2020-08-03,212111.0,891.0,714.143,9154.0,0.0,4.143,2531.643,10.634,8.524,109.257,0.0,0.049,1.24,263.0,3.139,,,,,,,,,,,86830.0,1.036,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-04,212828.0,717.0,731.571,9163.0,9.0,4.571,2540.2,8.558,8.732,109.365,0.107,0.055,1.25,258.0,3.079,,,,,,,,,,,89489.0,1.068,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-05,214113.0,1285.0,795.286,9179.0,16.0,6.286,2555.537,15.337,9.492,109.556,0.191,0.075,1.25,238.0,2.841,,,,,,,,,,,92148.0,1.1,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-06,215039.0,926.0,786.286,9181.0,2.0,5.286,2566.59,11.052,9.385,109.579,0.024,0.063,1.24,236.0,2.817,,,,,,,,,,,94806.0,1.132,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-07,216196.0,1157.0,828.143,9195.0,14.0,6.857,2580.399,13.809,9.884,109.747,0.167,0.082,1.24,226.0,2.697,,,,,,,,,,,97465.0,1.163,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-08,216903.0,707.0,842.571,9201.0,6.0,6.714,2588.837,8.438,10.056,109.818,0.072,0.08,1.24,228.0,2.721,,,,,,,,,,,100124.0,1.195,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-09,217288.0,385.0,866.857,9202.0,1.0,6.857,2593.432,4.595,10.346,109.83,0.012,0.082,1.24,234.0,2.793,,,,,308.271,3.679,,9262675.0,110.554,,102782.0,1.227,0.01,100.0,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,5.32
DEU,Europe,Germany,2020-08-10,218508.0,1220.0,913.857,9203.0,1.0,7.0,2607.994,14.561,10.907,109.842,0.012,0.084,1.24,227.0,2.709,,,,,,,,,,,105879.0,1.264,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-11,219540.0,1032.0,958.857,9208.0,5.0,6.429,2620.311,12.317,11.444,109.902,0.06,0.077,1.24,230.0,2.745,,,,,,,,,,,108975.0,1.301,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-12,220859.0,1319.0,963.714,9213.0,5.0,4.857,2636.054,15.743,11.502,109.961,0.06,0.058,1.24,220.0,2.626,,,,,,,,,,,112071.0,1.338,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-13,222281.0,1422.0,1034.571,9217.0,4.0,5.143,2653.026,16.972,12.348,110.009,0.048,0.061,1.24,223.0,2.662,,,,,,,,,,,115167.0,1.375,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-14,223791.0,1510.0,1085.0,9230.0,13.0,5.0,2671.049,18.023,12.95,110.164,0.155,0.06,1.23,230.0,2.745,,,,,,,,,,,118263.0,1.412,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-15,224488.0,697.0,1083.571,9235.0,5.0,4.857,2679.368,8.319,12.933,110.224,0.06,0.058,1.22,228.0,2.721,,,,,,,,,,,121360.0,1.448,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-16,225007.0,519.0,1102.714,9235.0,0.0,4.714,2685.562,6.195,13.161,110.224,0.0,0.056,1.21,224.0,2.674,,,,,342.523,4.088,,10133866.0,120.952,,124456.0,1.485,0.01,100.0,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,20.08
DEU,Europe,Germany,2020-08-17,226700.0,1693.0,1170.286,9236.0,1.0,4.714,2705.769,20.207,13.968,110.236,0.012,0.056,1.21,226.0,2.697,,,,,,,,,,,127788.0,1.525,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-18,228120.0,1420.0,1225.714,9241.0,5.0,4.714,2722.717,16.948,14.629,110.296,0.06,0.056,1.2,219.0,2.614,,,,,,,,,,,131119.0,1.565,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-19,229706.0,1586.0,1263.857,9249.0,8.0,5.143,2741.647,18.93,15.085,110.391,0.095,0.061,1.18,226.0,2.697,,,,,,,,,,,134451.0,1.605,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-20,231292.0,1586.0,1287.286,9263.0,14.0,6.571,2760.577,18.93,15.364,110.558,0.167,0.078,1.17,229.0,2.733,,,,,,,,,,,137783.0,1.645,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-21,233029.0,1737.0,1319.714,9266.0,3.0,5.143,2781.309,20.732,15.751,110.594,0.036,0.061,1.15,235.0,2.805,,,,,,,,,,,141115.0,1.684,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-22,233861.0,832.0,1339.0,9272.0,6.0,5.286,2791.239,9.93,15.982,110.666,0.072,0.063,1.13,230.0,2.745,,,,,,,,,,,144447.0,1.724,,,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-23,234494.0,633.0,1355.286,9275.0,3.0,5.714,2798.794,7.555,16.176,110.701,0.036,0.068,1.12,242.0,2.888,,,,,306.256,3.655,,11168315.0,133.299,,147778.0,1.764,0.009,111.1,tests performed,,,,,,,,,,56.94,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,8.21
DEU,Europe,Germany,2020-08-24,236122.0,1628.0,1346.0,9276.0,1.0,5.714,2818.225,19.431,16.065,110.713,0.012,0.068,1.11,243.0,2.9,,,,,,,,,,,149802.0,1.788,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-25,237583.0,1461.0,1351.857,9281.0,5.0,5.714,2835.663,17.438,16.135,110.773,0.06,0.068,1.09,223.0,2.662,,,,,,,,,,,151826.0,1.812,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-26,239010.0,1427.0,1329.143,9285.0,4.0,5.143,2852.695,17.032,15.864,110.821,0.048,0.061,1.07,225.0,2.685,,,,,,,,,,,153850.0,1.836,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-27,240571.0,1561.0,1325.571,9290.0,5.0,3.857,2871.326,18.631,15.821,110.88,0.06,0.046,1.06,238.0,2.841,,,,,,,,,,,155874.0,1.86,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-28,242126.0,1555.0,1299.571,9290.0,0.0,3.429,2889.885,18.56,15.511,110.88,0.0,0.041,1.05,234.0,2.793,,,,,,,,,,,157898.0,1.885,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-29,242835.0,709.0,1282.0,9299.0,9.0,3.857,2898.348,8.462,15.301,110.988,0.107,0.046,1.04,239.0,2.853,,,,,,,,,,,159922.0,1.909,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-08-30,243305.0,470.0,1258.714,9300.0,1.0,3.571,2903.957,5.61,15.023,111.0,0.012,0.043,1.04,243.0,2.9,,,,,290.137,3.463,,12301938.0,146.829,,161946.0,1.933,0.007,142.9,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,1.66
DEU,Europe,Germany,2020-08-31,244802.0,1497.0,1240.0,9303.0,3.0,3.857,2921.825,17.867,14.8,111.036,0.036,0.046,1.04,244.0,2.912,,,,,,,,,,,160300.0,1.913,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-01,246015.0,1213.0,1204.571,9307.0,4.0,3.714,2936.302,14.478,14.377,111.083,0.048,0.044,1.04,233.0,2.781,,,,,,,,,,,158653.0,1.894,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-02,247411.0,1396.0,1200.143,9322.0,15.0,5.286,2952.964,16.662,14.324,111.262,0.179,0.063,1.04,226.0,2.697,,,,,,,,,,,157006.0,1.874,,,tests performed,,,,,,,,,,59.72,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-03,248840.0,1429.0,1181.286,9322.0,0.0,4.571,2970.02,17.056,14.099,111.262,0.0,0.055,1.04,221.0,2.638,,,,,,,,,,,155360.0,1.854,,,tests performed,,,,,,,,,,57.87,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-04,250283.0,1443.0,1165.286,9327.0,5.0,5.286,2987.243,17.223,13.908,111.322,0.06,0.063,1.05,223.0,2.662,,,,,,,,,,,153713.0,1.835,,,tests performed,,,,,,,,,,49.54,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-05,251058.0,775.0,1174.714,9329.0,2.0,4.286,2996.493,9.25,14.021,111.346,0.024,0.051,1.06,220.0,2.626,,,,,,,,,,,152067.0,1.815,,,tests performed,,,,,,,,,,49.54,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,
DEU,Europe,Germany,2020-09-06,251728.0,670.0,1203.286,9330.0,1.0,4.286,3004.49,7.997,14.362,111.358,0.012,0.051,1.07,216.0,2.578,,,,,331.442,3.956,,13354880.0,159.397,,150420.0,1.795,0.008,125.0,tests performed,,,,,,,,,,49.54,83783945.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,5.12
